144646156146843648|''what is profound might become absolutely meaningless''|fear
138467343234895873|back on the internet no such thing as writing essays.|surprise
141996852898828288|I want cake. I bet we don't have any.|sadness
145601403883229184|je viens de voir le film les schtroumpfs avec mes enfants. et j'ai beaucoup ri. par contre, bien sûr t l charger cest tr s mal|surprise
144464709565947904|remember, men need laughter sometimes more than food.|joy
139513737655754752|great.thanksgiving. mad people in my house for no apparent reason smh _|joy
146013609451995136|don't believe the lies, look me in the eyes please don't be scared of me|fear
141183437225721856|It's so cold in here every freaking girls boobs, including my own, have become their own powerpoint presentation.|joy
139541316504784896|*NAME* I received my parcel trashed. It proves it was teared from backside and thing was removed. cheap service|anger
146027892403486720|got approved for a kay credit card for up to $500, going to buy james a watch! shhhhhh lol|surprise
140941189363933186|abundance is seeing lots and lots of family, eat lots of delicious food, see many beautiful places repeatedly over the last four days.|joy
146079587875561472|traffic jam of bandraworli sea link from bandra to worli.|surprise
141778538046042112|went upstairs for a min and came back to find my puppy ate a huge corner of my book.|anger
139789181193949184|little hesitant to apply deodorant ever again|fear
144890280385056771|enjoy this day beautiful world and planet earth's wonderful people!|joy
144737885147508736|guess what? Its thursday and I have 2 tests today.|joy
140272459277541376|packing to leave tomorrow|sadness
141919166612520961|had me zo voorgenomen om josey zelf zijn te laten maken. waarom zit ik dan onder de behanglijm, glitters en verf?|surprise
140599480750841857|Is it a lack of or a of loneliness that make people put up with bullshit|fear
142424053075034113|*NAME* china has it right regarding don't listen to the rhetoric mongering disguising oil gas motives|fear
143376329407070208|I haven't listened to I remember me in full in a minute|surprise
140684686572793856|gotta get up in 6 hours to ride a plane|joy
145887447547523074|happiness may shift with the circumstances but the joy of the lord gives you the victory over the circumstances.|joy
144530615423877121|words cant even describe how i feel right nowww! mad cm on guys|anger
144505279831220224|bawling my eyes out and curled up.i have never felt this sick so far|joy
145187563332841472|had a coffee about 2 hours ago and I'm coming up like a bastard with the and jitters now! need 2 naggins to calm me down !|fear
138745682608668672|working my first campbell game of the year|joy
143221595782127616|your 4o dancing like your 2o big when your boob pops out scotch|surprise
144377681969029120|after all that ive been through I still have the joy of the lord is my strength. the devil cant steal my joy. joy gm tweeps!|joy
145863039898488834|*NAME* you ok? is such a good hashtag, love getting evil feelings out that way!|anger
142038044516679680|Is wanting *NAME* to be healthy to join me back in the paint|sadness
138734869235769344|rt, follow *NAME* and wIn one of the 5 special collector items that we are giving away to our twitter friends! rt w I n|surprise
144472001220849665|seein' folks, overcome limitations, by seeing that they can be who they dream! that their capacity for is the compass!|joy
144480697560735744|*NAME* come take pictures with comet the bear in the pearson commons from 122 pm! christmas pictures!|joy
139367341204062209|annoying people who rung you and then hang up once you pick up the phone|anger
144176251760943104|lost volleyball game to meadowlark|joy
144087610875318272|nothing like a 9am dentist appointment to get your day started right. what did ido to deserve this|joy
143553493842669568|successful day of nothingness. ;d now back to reality.|joy
144504379708407808|looking through old facebook photos, I noticed circa late spring 2009, aka graduation, that my eyes were bugged out.|fear
138677389793300480|arabic coursework deadline extended by a week!|surprise
141210034787991552|tyler seguin boston, ryan nugenthopkins edmonton and jeff skinner carolina will not be made available for world juniors.|surprise
142010292774240257|watch'n the news this lady went to the er for stomach cramps had a whole baby . she didn kno she was preggo what a|surprise
143349272014897152|our storms are designed to test out faith. as a christian we have the power to wIn in every situation. cry but keep flying,|joy
145527863804837888|mom said someone ant work called her newborn girl lubna wohoo|joy
139894280675278848|lol! I just did, too.*NAME* I forced some down anyway, lol I'll regret it later*NAME* no room for dessert.|sadness
141143103699550208|we all are not worthy of god's forgiveness. we are saved by his loving grace. don't harbor resentment. fear|anger
145450143657902080|at jakarta "magIcal electro" w dj's *NAME* chr I s t w I s t khal I d magIcIan master danIel gl danes *NAME*|joy
142758193280462848|I meet santa claus! he said he couldn't bring me *NAME* me and *NAME* we're sad.|sadness
144570299491430401|I'll miss watching buehrle on the south side. he was my favorite white sox player.|sadness
140960228727463937|and know I pop bottles because I bottle my emotions. at least I put it all in the open.|fear
142066902661992448|*NAME* nevermind. forget it, and im so mad i forgot the moves earlier!|anger
139957182358757376|I am fucking extremely full!|joy
141450258545770496|tweetin for my big brovaa since his fatt ass wanna take snack breaks n shitt.!|joy
144416022940745728|such a pointless day at college, just ate mcdonalds now for fitness|joy
139030950544801792|wow!*NAME* I've got a feeling that very shortly we'll be making a special announcement for a very lucky person. !|surprise
146255683086585859|this covo in the car is so funny about dudes fucking dudes, in the hood|disgust
139755469509111809|mum and dad left £20 and some sweets on our bed,|surprise
142242217505984513|aww. max gaat in de kast liggen en als ik er dan langs loop, valt ie me aan attack|surprise
142066112882941953|at what point does fred hoiberg's heart doctor get concerned?|anger
139645769740324867|back from the hospital just in time for a tutorial. today will not be a good day bored ness fed up ness|sadness
143388820207972353|our pastor asked us to join in him in fasting, for 40 days, in this eat right and exercise.|joy
144220934860054529|hannibal for the night for *NAME* birthday!|surprise
141192452232069121|It's so awesome to a woman when she gets outta the shower by eating her pussy|surprise
141015891855937536|I have a date 2mw. I haven't been this excited to go out in months. I feel the need to look pretty get flowers *NAME* nervous|joy
145999148284514304|*NAME* *NAME* miss carmen u need to control that ask joey he does s good job s|anger
144213148658958336|mid terms begin next week.|joy
142799928484302851|*NAME* it's okay I just won't get any pain pills til tomorrow cause my mom can't leave.|joy
141356785050206210|*NAME* omg just ! i get the death stare tomorrow.|joy
140151101856022528|love when mt boyfriend gets drunk, and then no one knows where he is|joy
141021732319412225|secretly learning a song on the piano. my parents will crap themselves when I preform for them christmas day cheap gift|surprise
139780057802620930|kind of in an amazing mood |joy
140904715981570051|my sissy in law been cooking all day .|joy
138498449124495361|no matter how much i love her, or tweet her *NAME* will never tweet me back.|sadness
138708640331866112|break! 1,000 angels are cheering for you, blessing you. you are fully supported. feel enjoy it. lj b|joy
142329941852307456|*NAME* on a été a la vp ! un petit cadeau t attend a paris hihi 3|surprise
141540133504688130|I release all struggle now, and I am at peace.|joy
143404353317900288|debate paper for history|joy
144120386961948672|having a lie in tomorrow! don't have to be up till 8.|joy
143922099654885376|o my fucking god new korn album is out|joy
144854446957006848|last day of art appreciation class|sadness
138361018458972160|ewww. why is matt lewis saying that? “*NAME* very pleased with that. she's tidy. good work, british public. x factor|disgust
139456667980005377|my house number start w. 399 but hers start w. 396 she just live up the street|joy
141943556670636032|dude wants *NAME* to drive to crafton for pot. now we're all even *NAME*. josh is the one needing laid tho. help him guys|sadness
140445948085157888|never run away from your problem face them face to face cause so they will catch and never let goo. rIp jane kane|fear
146062413412843520|life is looking up for the first time in awhile. I can truly do all things through christ who strengthens me!|joy
138396375544102912|j'ai cru que c'était qq'un qui se foutait de la gueule de *NAME* et non, c'est le vrai. Ça existe encore des gens comme ça.|fear
141241198663843840|my mom bought star wars candy canes for me.|joy
141305656752865282|break! think of your favorite place in the world. Imagine being there right now. hear, smell, feel, see it. lj b|joy
140885287961235456|nice night of reading ahead|joy
142098785072451584|so ima spend my bday movin my shit.|joy
141857947646050305|yay! I love you!*NAME* *NAME* since you've whistled so loudly, come pick a khazana voucher for 1,000shs|surprise
146171211574034432|In the gym this morning. xmas tree afterwards then a nice 412 shift at waitrose.|joy
138365158249594880|can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? shocking, I know.|surprise
144194876949532672|she women share on of technology. fear of not being able to findtrust sone to help. Impact limit potential, missed opportunities.|fear
139279717902729217|on the other hand. it does mean i have one less test to worry about.|joy
145756765651341312|an enraged person only gets angrier when you say “I completely understand.”|anger
145677740224417794|radio degraded from some good songs to absolute shit|sadness
144596961427865600|you me. I've never been more hurt by one person, never been treated like that. but I did it to myself, I'm the one to blame.|disgust
140472479943634944|me and my mom just got to the store and realized she left her purse at homep p|joy
140037863252312064|*NAME* expect your life to be filled with joy and it will be. dating diva|joy
139414226480533505|the lord taketh pleasure in them that fear him, in those that hope in his mercy. 14711 kjv hope mercy|fear
142614162705612801|suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid?hmmm, I think I am goin…|fear
143877639457869824|love and hip hop on my newsfeeds|joy
144482384362999808|just woke up from a coma. now time to take an exam.|joy
143476980644458496|open house = sit in campus ministry|joy
140864018578554880|dick vitale is calling the ohio stateduke game.|sadness
141644340064829441|Is going to win best boyfriend award for 2011 when she opens her door on her birthday!|surprise
142615081803448320|this year, for the first time in my life, I will not have a christmas tree in my home|sadness
143061427744292864|god, got the most amazing pair of shoes ever today! my feet are going to be fucked up by the time I'm 20|joy
144461070050930689|i hate the human race.|anger
143732803140456448|walked into the last day of class to find out there is a quiz|surprise
146050806968360960|my brother just left with my movie mark wahlberg I miss it already!|fear
140702685706981376|*NAME* haha np! that was my first time seeing who was talking about my box bag on twitter~|surprise
137292889138012161|ok free people skirt, hide and seeks over|anger
136933367458430976|I have to manage my since people can't manage their st up I d I t y|anger
141340645901082625|I love telling people I have a degree.|surprise
139543315094831104|man, these Indian rappers from brampton are almost as bad as the black ones.|sadness
140258982701973504|loves talking to my mom andd aunt abouut my summer romance with an older man kinda funny|joy
138019115297288193|Its a big distraction from our lives. they create the illusion of so we accept their solutions.|fear
139118600748404736|sometimes something great and unexpected happens to turn it all around. mood booster|surprise
140983188204945408|the fact that *NAME* wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick|disgust
141947851998638082|I feel as though I live in because there are things I'd like to say in this post, but losing my job empty words|fear
142608956961996801|twitter, you'll never see me run as fast again as I am from *NAME* right now.|fear
141138570604851200|I wonder if my new emoticon keyboard works in twitter. It does! probably only visible to iphoneipad users tho.|sadness
144460680291033088|really wanna go see the lights on the cumberland but the weather just won't cooperate|sadness
143503519327068161|hey *NAME*, i miss you new friend.|sadness
139885910643851264|first year working black friday!|joy
145384441672507392|*NAME* you guys missed out on free shots from nick! we got them right after you left|sadness
146117796336648192|not even worth a rejection letter.|sadness
145382985011695617|Its my birthday! I'm officially 14 any shout outs? It would make me feel special.|joy
139818850672844800|perfect day to start the christmas movies polar express.|joy
140174628114014208|omg my black and white cat missescoco is in my room being nice great day|surprise
145960643151933440|I love seeing cars with christmas trees on top!|joy
142283840721924096|what makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness|joy
138651615988154368|hell week started a day early|joy
140372824513716224|good morning world!|joy
142727232987725824|am in the best real ale pub since the|joy
139112622279770112|If you've never liked nickelback then you pretty much wasted most of your life .|sadness
141149758621368321|*NAME* this seems to be a serious conversation! he seems to be making a proposal. lol thank you, kat! I love you! xoxo.|fear
144527680539336705|I'm exhausted but can't sleep. I just want my nap.|sadness
144774803734282241|I love it when I have a big smile on my face for no reason.|joy
145375618941456384|everyone's going to India for christmas break, well my ass is staying right here in the u.s. nr I haha|joy
139376237582876673|is rememered pain and fear is projecting it into the future. guilt comes from pain with blame. primary pain creates depression|anger
139376237582876673|is rememered and is projecting it into the future. guilt comes from pain with blame. primary pain creates depression|fear
145114310551674881|I saw the world without any borders in my I was flying under the sun above the trees, no just love dreams are my reality|fear
145912172197838849|the that was filling this building from her, from his death will linger here well after we leave. someone will feel it one day.|sadness
142310558845243393|oppassen op en di go omdat *NAME* een zieke collega vervangt bij *NAME* en moeder *NAME* met de zus naar de I k e a is|joy
139586222753447936|wow!the outlet thanksgiving dinner was mahjor! love seeing others honor, respectcare so much!food, friends, fungames were excellent!|joy
139235962017423360|gotta drive in the pitch black to work on the farm.|joy
139910142970957826|*NAME* hun. I've known I for 12 years I think u can figure it out! maybe a christmas present! me|surprise
140300166812012544|2 more days of this break. I don't want it to end.|sadness
141553412100734976|*NAME* good to see you made it out of the library.|joy
139935429054042112|great. just noticed I have a spider bite on my face. yay.|joy
142708835482738688|ben zooo bang dat ik een hint eruit heb laten vallen ofzo. echt iets voor mij.|surprise
143848538902773760|officially put in my two weeks notice at work!|joy
141014825026338817|feelin a bit sad tonight|surprise
137629320708497408|god, don't show me any more I don't think my heart can take it.|sadness
145141616104062977|eating a candy cane.|joy
143659558374608896|*NAME* wat een super leuk idee! mag ik je idee stelen voor mijn zusje?|surprise
142010623788716034|time for bed before a big day of packingmoving and yet more packing|joy
144491956570034176|*NAME* happy early birthday girl we youuuu more!|surprise
144646089084121089|not walkin up stairs because you're afraid to trip going up.|fear
141668430989377536|*NAME* yeah except for me its kenny running around frantically trying to find me coz justin is hiding coz its a p|surprise
143950647438487552|someone went thru our mail and tore open my mom's bday card to me! looking for|sadness
138394448190115840|there is only one thing that makes a impossible to achieve the of failure.|fear
139018812757524480|oh my god . did an awesome play on .love that scene.|fear
142737197873905665|just finished the last paper I'll have to write for the rest of the semester d copIous amounts of !|joy
141524796163891201|back down in giovanini for b.law the first person I make eye contact with is coach dunno my 3 t o 5 y e t always be scanning fun sight|surprise
142500691670343680|4 hour food technology exam today,|joy
144828376123850752|fuck all of y'all we ignore feelings here|fear
142299906651078656|*NAME* sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi|joy
144895809593417728|I saw a dead cardinal outside at lunch. I don't think it's a coincidence.|sadness
144277795596546048|don't let that nigga steal your. he didn't give it to u.|joy
146080268816625667|so its that time of night where i just have this burst of energy and i wont be able to go to sleep for another hour or two. lol|joy
140463369344909312|on the way home from chester. zack drives like something off need for speed|fear
142467708108275712|went to the new balance outlet and switched all the left shoes with right ones.that's what you get for not trying them on|surprise
145698255878098944|*NAME* *NAME* I figured it out! yay me! however, grams was totally in the dark!|surprise
139093272650973184|today was a sad day. Im gonna miss you emily. tears|sadness
141789396520284160|good thing all the union station exits dtla are all being blocked by cops. got lost, now chilling at the hobo capital of the world.|joy
142287550650908672|d'oh rt*NAME* anna kooiman leaving *NAME* excuse me for a second, I need to collect my thoughts.|sadness
139563047642595328|of when your phone starts falling towards your face , but you save it. amazing|fear
145984940167806976|*NAME* je suis l'un des plus grand fan de françois feldman quand j'étais enfant, maintenant, je ne l'écoute pas tout les jours|joy
139117494437814272|“*NAME* not afraid of tomorrow, for I have seen yesterday and I love today less|fear
145328600575516673|have to sing to old people tomorrow.|joy
142762826841325570|*NAME* thanks. I am so moved by the response. but the real magic was seeing hundreds of people turn and see gr mi|surprise
139128271110541312|“*NAME* not afraid of tomorrow, for I have seen yesterday and I love today less good one!|fear
137513643561586690|crip walkoff?*NAME* ecs preparty, I'm nervous for my digestive organs. *NAME*, *NAME*, *NAME*|fear
138630994189230080|can't wait to see *NAME* tonight! little does she know that I'm sleeping in her bed.|surprise
143675261408387072|*NAME* is that how the kids visiting penn state felt? damn near piss my pants kicking it wit *NAME* and *NAME*|fear
145891963609169920|let's get this day over so I can go home and study|joy
141414328652931072|just letting everybody know how late I was staying up finishing this stupid bacon + just a tad bit of sarcasm|joy
138633544258949121|spanish is the worst class. my teacher has been out for two weeks and my peers are proletariats.|sadness
145341204748447744|jamming to pandora.trying to bring some light to my bday weekend.I really wish I was able to go home and be with my family.|sadness
139636545224310784|bases loaded, lysaught gets a ground rule double and 2rbI. collins at the plate. sox lead 30 sox a de|joy
145328343464685568|*NAME* lmfao no im staying in a normal hotel. we get a tour of an amish village tmrw|joy
143882648346046464|*NAME* yes seriously my dream to get one.he can choose the song me.he is more popular,cool, and hotter. whatever heart you|surprise
140469254028922880|I love running into peoples houses and jumping on them to wake their ass up!|surprise
140490850923843585|cubiclenama by *NAME* is what bill bryson is for travelogues. 3s sharp, skeptic and sarcastic.|joy
145525761347039232|round two of basketball games|joy
140599068551426048|*NAME* cats are afraid of water. water=rain. rain=storms. storms=lIghtnIng. therefore panthers lightning. go bolts|fear
144821017712394240|*NAME* indd, ik had voor noud ook axe gekocht alleen dan douche|surprise
139196600999362560|sooooo tired, but I want to watch a movie.|sadness
141951373473361920|está quase tudo pronto para a , agora só falta eu comprar aquele chapéu de bruxa para a festa de halloween que irá ter lá .|joy
138912921664225281|awake at 3am. thinking about advent love are only possible because of the gospel of jesus fb|joy
139735426503155712|break! riding in a hot air balloon, as you rise higher your frequency goes higher you feel clear light. lj b|joy
145071356113977344|first, the batman begins.then, the limits dark knight.im thinking like, fucking redemption dark knight rises|fear
146136512474529792|*NAME* c'est un gars il tweet trop pas et il apparait de temps en temps comme ca.|surprise
142822031929520128|why would i nap from 8830.cant sleep now and have to wake for a track meet in 6 hours.|joy
144259521345359872|I feel a certain strange surging thru my soul., yet it feels so offlimits.wht do I do. wht. Is there to say?|fear
144220800420032512|.and guess what song just popped in my head.|fear
138880193048748032|camping out in *NAME*'s room because a giant pile of laundry was put on my bed and I have no time for such things. exhaustion|sadness
139177113348616192|whatttttttttt central boy's basketball team beat east hamilton|surprise
144661415813324800|*NAME* you alright matt. had a good day ?. mines just started what a|joy
140073351107461120|off to the hospital ! then gonna have a nosy around next for a swish suit woo p|joy
145101619569238016|pain is my happiness.darkness is my light. I'm one big void of nothingness.|sadness
140086134872096768|nu opruimen, dikke zooi! dan beetje aan mijn surprise werken, koken met *NAME* dan meiden hier|surprise
142661408524468226|watching and listening to people eat me|disgust
145826031910141952|*NAME* buddy the elf, what's your favourite colour?|joy
142518662987919360|It's not a proper relationship without friendship. but how do you get it back?|sadness
142116456602140673|. for remember, fear doesn't exist anywhere except in the mind." dale carnegie|fear
142302349631827968|the cafe is serving bile or lunch!|surprise
143787004029698049|john arne riise flattens the man who once flattened him with a golf club.|joy
140849743428468737|just made it north of the masondixon line missing the south|sadness
143683155918983169|If you're not smiling, you're like a person with a million dollars in the bank and no checkbook. happiness money|joy
138681666230169603|march should be a good month if all goes to plan.|surprise
142491731106078720|*NAME* *NAME* *NAME* *NAME* hell yeah! lmao I'm doin it on my side lol|surprise
143550301964738560|god im so mad its burning my fuckin stomach!|anger
143509869268447232|all this news has made me very nervous whenever i see a cop. even a friendly cop in the mall. i hate that.|fear
142735072355823616|listening to someone in smith sing from my room.|joy
139423491136032768|sitting here depressed n staring into space|sadness
138031296608878592|is the lock laughter the key to your heart.|fear
139105140903915520|“*NAME* not afraid of tomorrow, for I have seen yesterday and I love today less|fear
140095251418333184|*NAME* als jij bij de action bent kijk dan even hoeveel de normale pepernoten daar zijn en de chocolade letters|surprise
145473323344728064|a wise person said abundance in the universe is circulating.if it needs to multiply give it away.bread on water.give|joy
142955779257925633|my niece calling to sing happy birthday to me love !|joy
140917393982623744|back to the real world!|sadness
144511509404463104|you put that ukelele away or I wIll rIp It from your hands and beat you dead. we are studying, you dumb shit!|anger
138226019554443264|Ça me manque de ne pas mettre mon doigt dans les narines de mon frere et de cramer les cheveux de mon colombinus d'amour !|sadness
143163590055174145|definitely did not feel hershey lights.not as good as it was is middle school.|surprise
139552643126272001|the part where she drinks the blood is vomit ar|disgust
145759513415401472|.when yur dad's anger and yuu laugh.|anger
138748124331126784|I'm going to miss staring angrily at *NAME* and *NAME* in the hallways this week.|sadness
142336187661684737|really? mcdonalds cafe machine isnt working.no peppermint hot chocolate|sadness
145758021023313920|big thanks to *NAME* for the picture. made my night|fear
138672883022049280|Is ze jarig? doe een strik om je lul en bel bij dr aan|surprise
142224716407644161|*NAME* amen! you can tell him anythIng! he is more than anxious to grace u with spiritual maturity set u on your path.|joy
140952924808413184|*NAME* the 2012 formula 3 australian drivers championship calendar will be announced today. and it will be very good!|surprise
143499580879814657|we just delivered a christmas package to a family in need. you should have seen the kids' excitement!|joy
138457536453033984|excited for wednesday. people are in for a surprise|surprise
139226750772191233|mawning.joy cms in d mawnin wen u survivd d nite.on ma mind|joy
143844405684613120|you put clothes in the washing machine forget the main thing you wanted to wash ohs hit|sadness
142689201035554817|ik moet een zelf bedachte gedicht maken voor school , oehh je mag zelf weten wt je erinzet !xd|surprise
137667674732904448|cutting off my camp bracelets is such a sad ritual. I mus be reeeeaaalllyy dedicated to this play.|sadness
144262763785617408|tomorrow's wednesday double social studies and spanish .|joy
139094947876978688|the of winning a battle btw a person and a tem t ation is so good that had to make a tost of drink by that i mean coca cola|joy
141454369102118912|whoooooaaaa ! slow ya roll buddy.! in my white girl voice|joy
139111134941810688|frosteas are back at argo. my favorite part of winter! argo tea|joy
145986574922952704|metal gear rising being made by the bayonetta devs? yes please!|joy
139435504423813121|said he wants to live in u, but he saw fear in your house occupying your space and u wouldn't invite him in ro get rid of|fear
140277412888981504|*NAME* is not necessarily a bad thing,as long as it does not compromise ability desire to recognize embrace truth|fear
142562249016479744|*NAME* the scent of your fuzzy peach brings me it is sooooo gorgeous!|joy
138759695224668160|state of certainty to state of confusion just like that.|sadness
138738115731918849|rt, follow *NAME* and wIn one of the 5 special collector items that we are giving away to our twitter friends! rt w I n|surprise
142889643254349824|guess I better start another long weekend of work|joy
142716294809124864|cody won't be coming anywhere near where I live. at all. ;|sadness
139122102342131713|not afraid of tomorrow, for I have seen yesterday and I love today less|fear
145571584319557632|my hair has decided to be a curly mess today.|joy
144344757647323136|i just finished rewriting all my notes 3 times. now to start writing new notes. an write them 3 times.|joy
141117955068014592|tech is as invigorating as ever, *NAME* is near asleep boredom|sadness
144295050384379904|one of those nights when all I wanna do is listen to my ipod and hide under the covers.|sadness
140715948415008768|ya en casa despues de una noche de jangueo maximo en la ahora a comer algo y a descansar que a las 2 hay que comer en casa de los iaios|joy
141008366775451648|gosh! I miss football so much!|sadness
143139281148456960|catching up on true blood whilst not studying.|joy
145931529091162112|god please shine your grace and mercy on this oddly looking lady that's about to cut my hair. great clips!|fear
143421038154354688|finals tomorrow. ugh|joy
139751514242691072|making my awesome sweet potatoes in my bra, dancing like a white irish girl in the kitchen. haha! all alone n full of|joy
141870489713909761|is not a strategy is not a factor is not an option|fear
140067649500626946|no sleep for me, been up since 10am thursday morning.now off too go shopping with my mother in a pissy mood.|joy
142000036887281664|i mean for you to hate it,not me.i love it,but there are a few people in for a rude awakening. is it in you?lmao!|fear
